Date/Time,THERMAL ZONE 1:Zone Air System Sensible Heating Rate [W](Hourly),THERMAL ZONE 1:Zone Air System Sensible Cooling Rate [W](Hourly),THERMAL ZONE 1:Zone Air Temperature [C](Hourly),THERMAL ZONE 1:Zone Air Relative Humidity [%](Hourly) 
 07/03  01:00:00,0,0,24.38322902,54.5674341
 07/03  02:00:00,0,0,24.19067933,55.24728504
 07/03  03:00:00,0,0,24.04289336,56.06021022
 07/03  04:00:00,0,0,23.91347982,56.9979335
 07/03  05:00:00,0,0,23.7659615,57.362431
 07/03  06:00:00,0,0,23.60970229,57.19216746
 07/03  07:00:00,0,0,23.45236776,57.3314051
 07/03  08:00:00,0,0,23.35852125,57.73804497
 07/03  09:00:00,0,0,23.4195815,58.30668706
 07/03  10:00:00,0,0,23.64182445,57.95396178
 07/03  11:00:00,0,0,24.02849341,57.07312317
 07/03  12:00:00,0,0,24.5525512,55.28732835
 07/03  13:00:00,0,0,25.05948968,52.65031818
 07/03  14:00:00,0,0,25.4481453,49.34948172
 07/03  15:00:00,0,0,25.71353749,45.932953
 07/03  16:00:00,0,5.145323477,25.96635828,44.38725232
 07/03  17:00:00,0,18.30599882,26,44.37402129
 07/03  18:00:00,0,22.76151822,26,43.95231537
 07/03  19:00:00,0,0,26.30611962,44.3337378
 07/03  20:00:00,0,0,26.28427016,44.64378999
 07/03  21:00:00,0,0,26.15762421,44.45806907
 07/03  22:00:00,0,0,25.96092544,45.75213206
 07/03  23:00:00,0,0,25.70101914,48.37091337
 07/03  24:00:00,0,0,25.39272372,51.08874825
 07/04  01:00:00,0,0,25.15028505,52.05480568
 07/04  02:00:00,0,0,24.97637347,52.35690195
 07/04  03:00:00,0,0,24.8284502,53.46353279
 07/04  04:00:00,0,0,24.67619525,54.63743002
 07/04  05:00:00,0,0,24.50137545,54.83070131
 07/04  06:00:00,0,0,24.29891941,53.11712921
 07/04  07:00:00,0,0,24.13664616,53.20468754
 07/04  08:00:00,0,0,24.1351607,53.87011924
 07/04  09:00:00,0,0,24.33114291,54.72230364
 07/04  10:00:00,0,0,24.70849269,53.49467686
 07/04  11:00:00,0,0,25.22258806,50.12184324
 07/04  12:00:00,0,0,25.68763632,46.45340705
 07/04  13:00:00,0,0,26.00138524,43.41442441
 07/04  14:00:00,0,0,26.24050234,41.73096016
 07/04  15:00:00,0,0,26.46750081,39.84374997
 07/04  16:00:00,0,0,26.64421769,38.3681785
 07/04  17:00:00,0,0,26.75790193,38.54777956
 07/04  18:00:00,0,0,26.76760989,42.47163275
 07/04  19:00:00,0,0,26.71513522,45.25636897
 07/04  20:00:00,0,0,26.6565983,45.83771244
 07/04  21:00:00,0,0,26.53036964,46.43538878
 07/04  22:00:00,0,0,26.33873201,47.61290242
 07/04  23:00:00,0,0,26.11200117,49.51399163
 07/04  24:00:00,0,0,25.88172085,51.91758723
 07/05  01:00:00,0,0,25.62544306,54.31020564
 07/05  02:00:00,0,0,25.41293078,56.07863771
 07/05  03:00:00,0,0,25.26074036,56.88697243
 07/05  04:00:00,0,0,25.09320251,57.39500741
 07/05  05:00:00,0,0,24.89949659,58.30380848
 07/05  06:00:00,0,0,24.70240921,59.48483505
 07/05  07:00:00,0,0,24.55761779,59.9723034
 07/05  08:00:00,0,0,24.52659346,60.04445804
 07/05  09:00:00,0,0,24.68025601,59.57918251
 07/05  10:00:00,0,0,24.98963759,57.46632029
 07/05  11:00:00,0,0,25.44168092,53.16161123
 07/05  12:00:00,0,0.247191214,25.88291042,49.38696774
 07/05  13:00:00,0,12.22935797,26,47.8518095
 07/05  14:00:00,0,27.43213591,26,45.90949686
 07/05  15:00:00,0,40.7031172,26,44.15422674
 07/05  16:00:00,0,51.41738734,26,43.47764927
 07/05  17:00:00,0,55.88027966,26,44.38463834
 07/05  18:00:00,0,55.02543489,26,46.14503087
 07/05  19:00:00,0,49.72897849,26,46.97697479
 07/05  20:00:00,0,40.045142,26,47.87403025
 07/05  21:00:00,0,25.81540836,26,49.83630524
 07/05  22:00:00,0,9.336249809,26,53.1136476
 07/05  23:00:00,0,0,25.89434753,56.68302827
 07/05  24:00:00,0,0,25.58922054,59.03456677
 07/06  01:00:00,0,0,25.307785,60.25700858
 07/06  02:00:00,0,0,25.06399367,60.60487218
 07/06  03:00:00,0,0,24.85587849,60.29681149
 07/06  04:00:00,0,0,24.69187736,59.95104931
 07/06  05:00:00,0,0,24.55287739,59.68386645
 07/06  06:00:00,0,0,24.39872302,59.2422034
 07/06  07:00:00,0,0,24.24811027,59.06065877
 07/06  08:00:00,0,0,24.11937471,59.01475863
 07/06  09:00:00,0,0,24.04553233,59.16286817
 07/06  10:00:00,0,0,24.02753152,60.04482419
 07/06  11:00:00,0,0,24.08526203,60.48614223
 07/06  12:00:00,0,0,24.29887526,60.06208635
 07/06  13:00:00,0,0,24.72450082,58.18680384
 07/06  14:00:00,0,0,25.18824529,55.59965295
 07/06  15:00:00,0,0,25.62521425,52.6059141
 07/06  16:00:00,0,2.480361997,25.9593848,50.14890355
 07/06  17:00:00,0,14.71203508,26,47.37557122
 07/06  18:00:00,0,23.89257514,26,44.66390272
 07/06  19:00:00,0,26.78655371,26,43.46019641
 07/06  20:00:00,0,22.02000723,26,44.00746215
 07/06  21:00:00,0,9.617770245,26,45.13553345
 07/06  22:00:00,0,0.031038215,25.90706706,47.81496324
 07/06  23:00:00,0,0,25.62333213,50.06824376
 07/06  24:00:00,0,0,25.34338131,51.93572483
 07/07  01:00:00,0,0,25.10202908,52.9732528
 07/07  02:00:00,0,0,24.87711058,53.39189624
 07/07  03:00:00,0,0,24.67543528,53.8154271
 07/07  04:00:00,0,0,24.50829099,54.15147832
 07/07  05:00:00,0,0,24.32948152,54.48076034
 07/07  06:00:00,0,0,24.12551772,54.28495554
 07/07  07:00:00,0,0,23.91724776,54.48425003
 07/07  08:00:00,0,0,23.72887904,55.02234522
 07/07  09:00:00,0,0,23.61927391,55.50781996
 07/07  10:00:00,0,0,23.64005352,55.81177703
 07/07  11:00:00,0,0,23.81609232,55.36013601
 07/07  12:00:00,0,0,24.13812914,53.35444695
 07/07  13:00:00,0,0,24.56527193,51.52380389
 07/07  14:00:00,0,0,24.95149327,50.04586046
 07/07  15:00:00,0,0,25.33029953,47.67372392
 07/07  16:00:00,0,0,25.66270237,46.08136819
 07/07  17:00:00,0,1.824268,25.9358328,45.53344204
 07/07  18:00:00,0,11.36911461,26,44.87070347
 07/07  19:00:00,0,14.26989363,26,44.71942454
 07/07  20:00:00,0,10.51525235,26,44.45616047
 07/07  21:00:00,0,1.514732026,25.97574727,45.82545227
 07/07  22:00:00,0,0,25.77928308,48.71291018
 07/07  23:00:00,0,0,25.50105062,50.99003315
 07/07  24:00:00,0,0,25.23483912,52.37594198
 07/08  01:00:00,0,0,25.02617988,52.65675071
 07/08  02:00:00,0,0,24.866264,52.71185952
 07/08  03:00:00,0,0,24.73868721,52.62685923
 07/08  04:00:00,0,0,24.59664692,52.12036745
 07/08  05:00:00,0,0,24.45357359,51.05371686
 07/08  06:00:00,0,0,24.31036783,50.22504175
 07/08  07:00:00,0,0,24.17882418,49.66758913
 07/08  08:00:00,0,0,24.17602698,49.7896893
 07/08  09:00:00,0,0,24.30027496,50.87446296
 07/08  10:00:00,0,0,24.4777633,50.87135641
 07/08  11:00:00,0,0,24.72925385,50.49226993
 07/08  12:00:00,0,0,24.98875272,49.19110375
 07/08  13:00:00,0,0,25.31827103,47.17182759
 07/08  14:00:00,0,0,25.66205601,45.4993476
 07/08  15:00:00,0,0,25.87925431,44.09306105
 07/08  16:00:00,0,2.131378634,25.98466467,41.83798708
 07/08  17:00:00,0,9.592494328,26,40.85668364
 07/08  18:00:00,0,10.0554108,26,40.72923261
 07/08  19:00:00,0,5.447152288,26,41.05651372
 07/08  20:00:00,0,0.471540922,25.96525861,41.78371726
 07/08  21:00:00,0,0,25.74677931,42.90749245
 07/08  22:00:00,0,0,25.42860442,43.74031445
 07/08  23:00:00,0,0,25.11619303,44.35201719
 07/08  24:00:00,0,0,24.84553223,45.10498344
 07/09  01:00:00,0,0,24.63922618,46.69270891
 07/09  02:00:00,0,0,24.47176983,47.89928769
 07/09  03:00:00,0,0,24.3293241,48.70464734
 07/09  04:00:00,0,0,24.18659253,49.18536159
 07/09  05:00:00,0,0,24.04981477,49.29687389
 07/09  06:00:00,0,0,23.92306355,49.09202704
 07/09  07:00:00,0,0,23.79904277,49.17102738
 07/09  08:00:00,0,0,23.72140328,49.67649299
 07/09  09:00:00,0,0,23.7816475,49.89062736
 07/09  10:00:00,0,0,23.96239963,49.60594791
 07/09  11:00:00,0,0,24.17906024,48.54726438
 07/09  12:00:00,0,0,24.44861269,47.36598589
 07/09  13:00:00,0,0,24.85307041,46.77543034
 07/09  14:00:00,0,0,25.23497893,45.42479586
 07/09  15:00:00,0,0,25.50074513,42.43933844
 07/09  16:00:00,0,0,25.7170476,39.49156224
 07/09  17:00:00,0,0,25.88647785,38.25266384
 07/09  18:00:00,0,0,25.97167641,38.12221261
 07/09  19:00:00,0,0,25.9542649,37.92334674
 07/09  20:00:00,0,0,25.85288514,38.55841661
 07/09  21:00:00,0,0,25.60724113,39.71146231
 07/09  22:00:00,0,0,25.31382957,41.54245229
 07/09  23:00:00,0,0,25.03967282,44.25106731
 07/09  24:00:00,0,0,24.78772498,46.92961731
 07/10  01:00:00,0,0,24.57233281,49.08979967
 07/10  02:00:00,0,0,24.40758411,50.56116475
 07/10  03:00:00,0,0,24.28337475,51.27244156
 07/10  04:00:00,0,0,24.14845604,52.02301126
 07/10  05:00:00,0,0,23.99291531,53.01571834
 07/10  06:00:00,0,0,23.85588174,53.96528421
 07/10  07:00:00,0,0,23.72221319,54.63175687
 07/10  08:00:00,0,0,23.64067825,55.65953313
 07/10  09:00:00,0,0,23.69924429,56.37931991
 07/10  10:00:00,0,0,23.9034634,54.64770281
 07/10  11:00:00,0,0,24.274856,51.69026968
 07/10  12:00:00,0,0,24.76240051,49.61119863
 07/10  13:00:00,0,0,25.17384244,47.39291654
 07/10  14:00:00,0,0,25.51195353,43.37063993
 07/10  15:00:00,0,0,25.76774293,40.1472858
 07/10  16:00:00,0,1.59944973,25.96482899,37.99361389
 07/10  17:00:00,0,14.81092995,26,36.82279835
 07/10  18:00:00,0,22.57878759,26,37.27620374
 07/10  19:00:00,0,0,26.28208702,36.6239173
 07/10  20:00:00,0,0,26.25437945,36.190268
 07/10  21:00:00,0,0,26.11509679,35.17776007
 07/10  22:00:00,0,0,25.90127634,36.08521612
 07/10  23:00:00,0,0,25.61362264,40.6787827
 07/10  24:00:00,0,0,25.29391258,44.27310211
 07/11  01:00:00,0,0,25.05504401,45.68468037
 07/11  02:00:00,0,0,24.88798288,44.81585108
 07/11  03:00:00,0,0,24.76088173,44.37031332
 07/11  04:00:00,0,0,24.66417429,44.67544165
 07/11  05:00:00,0,0,24.55261514,45.12567955
 07/11  06:00:00,0,0,24.43401581,45.26197182
 07/11  07:00:00,0,0,24.32704033,45.33029209
 07/11  08:00:00,0,0,24.30512258,46.6712091
 07/11  09:00:00,0,0,24.52061353,47.58007851
 07/11  10:00:00,0,0,24.95488825,46.661529
 07/11  11:00:00,0,0,25.410269,44.28109703
 07/11  12:00:00,0,0,25.79981148,43.58419619
 07/11  13:00:00,0,0,26.16897985,43.72684362
 07/11  14:00:00,0,0,26.47407613,43.6057578
 07/11  15:00:00,0,0,26.74293957,44.00444727
 07/11  16:00:00,0,0,26.97420079,43.58926398
 07/11  17:00:00,0,0,27.14097916,42.94486968
 07/11  18:00:00,0,0,27.21908358,44.40291118
 07/11  19:00:00,0,0,27.21473862,45.32099169
 07/11  20:00:00,0,0,27.13512123,46.69337612
 07/11  21:00:00,0,0,26.94511743,48.606745
 07/11  22:00:00,0,0,26.67959085,49.5099061
 07/11  23:00:00,0,0,26.40419108,49.49254647
 07/11  24:00:00,0,0,26.1161891,51.77374436
 07/12  01:00:00,0,0,25.84458917,54.14511419
 07/12  02:00:00,0,0,25.61312265,55.69161231
 07/12  03:00:00,0,0,25.41790294,56.87293503
 07/12  04:00:00,0,0,25.2547025,57.50363998
 07/12  05:00:00,0,0,25.11275572,57.47404721
 07/12  06:00:00,0,0,25.00035247,58.16274662
 07/12  07:00:00,0,0,24.92017649,58.95534255
 07/12  08:00:00,0,0,24.90472684,59.45794598
 07/12  09:00:00,0,0,25.11038457,59.26813218
 07/12  10:00:00,0,0,25.59472564,56.48815006
 07/12  11:00:00,0,8.381079602,25.99072848,52.80211252
 07/12  12:00:00,0,32.17882142,26,50.26480742
 07/12  13:00:00,0,57.26695949,26,47.93781582
 07/12  14:00:00,0,82.57112546,26,45.58099914
 07/12  15:00:00,0,102.9120132,26,43.4023304
 07/12  16:00:00,0,113.403196,26,43.00960426
 07/12  17:00:00,0,118.7250884,26,43.4722662
 07/12  18:00:00,0,119.8418378,26,43.92077585
 07/12  19:00:00,0,115.1491218,26,44.2429937
 07/12  20:00:00,0,103.1703791,26,44.60683401
 07/12  21:00:00,0,85.76799364,26,45.8005935
 07/12  22:00:00,0,66.13630251,26,48.72147471
 07/12  23:00:00,0,0,26.77052039,52.04273926
 07/12  24:00:00,0,0,26.68784801,56.04514574
 07/13  01:00:00,0,0,26.50114022,57.56510298
 07/13  02:00:00,0,0,26.31906846,58.09620917
 07/13  03:00:00,0,0,26.12255191,58.69231387
 07/13  04:00:00,0,0,25.94638937,58.44426459
 07/13  05:00:00,0,0,25.80790005,57.25096459
 07/13  06:00:00,0,0,25.67368401,56.39331723
 07/13  07:00:00,0,0,25.5510634,56.20202611
 07/13  08:00:00,0,0,25.50802492,56.8117673
 07/13  09:00:00,0,0,25.69424986,56.98447032
 07/13  10:00:00,0,5.724076944,25.98474339,56.01647138
 07/13  11:00:00,0,26.8118318,26,55.42234366
 07/13  12:00:00,0,48.55535291,26,54.04024714
 07/13  13:00:00,0,69.75357281,26,51.5675225
 07/13  14:00:00,0,92.77368192,26,48.11332456
 07/13  15:00:00,0,112.0554689,26,44.15362966
 07/13  16:00:00,0,128.4972811,26,41.57543364
 07/13  17:00:00,0,142.4999713,26,41.19630793
 07/13  18:00:00,0,146.0266596,26,41.6960017
 07/13  19:00:00,0,141.067039,26,42.09777574
 07/13  20:00:00,0,130.9508188,26,43.47622387
 07/13  21:00:00,0,112.4792186,26,44.94577837
 07/13  22:00:00,0,90.16014782,26,47.44488663
 07/13  23:00:00,0,0,26.94953263,50.64682682
 07/13  24:00:00,0,0,26.87072422,56.062083
 07/14  01:00:00,0,0,26.663536,58.11954823
 07/14  02:00:00,0,0,26.46063537,58.16851286
 07/14  03:00:00,0,0,26.23067531,57.94166268
 07/14  04:00:00,0,0,25.90674096,59.43903224
 07/14  05:00:00,0,0,25.60253981,61.14602144
 07/14  06:00:00,0,0,25.36781134,62.01522031
 07/14  07:00:00,0,0,25.17092194,62.36845814
 07/14  08:00:00,0,0,25.0153868,62.48366906
 07/14  09:00:00,0,0,25.02515798,62.55632351
 07/14  10:00:00,0,0,25.26789112,62.03422476
 07/14  11:00:00,0,0,25.63013604,60.07709687
 07/14  12:00:00,0,9.157152084,25.98128063,56.87554898
 07/14  13:00:00,0,33.73283902,26,51.99514226
 07/14  14:00:00,0,53.79249626,26,46.22039297
 07/14  15:00:00,0,73.39222508,26,42.01062726
 07/14  16:00:00,0,90.47355621,26,39.39431328
 07/14  17:00:00,0,101.0487086,26,39.07081951
 07/14  18:00:00,0,107.2968141,26,38.97537555
 07/14  19:00:00,0,108.5244911,26,38.27317168
 07/14  20:00:00,0,105.0098416,26,37.37740122
 07/14  21:00:00,0,93.59939187,26,37.12717374
 07/14  22:00:00,0,73.94379859,26,38.47321739
 07/14  23:00:00,0,0,26.83263146,39.77939042
 07/14  24:00:00,0,0,26.7158252,42.91025818
 07/15  01:00:00,0,0,26.46304112,44.72486474
 07/15  02:00:00,0,0,26.19918069,45.95883803
 07/15  03:00:00,0,0,25.95758507,46.34065617
 07/15  04:00:00,0,0,25.8370837,45.33835668
 07/15  05:00:00,0,0,25.6634459,44.28507545
 07/15  06:00:00,0,0,25.41116092,46.23825052
 07/15  07:00:00,0,0,25.23342404,47.7005136
 07/15  08:00:00,0,0,25.23766829,48.42578206
 07/15  09:00:00,0,0,25.53467872,48.81745331
 07/15  10:00:00,0,2.082912583,25.93606028,46.6715167
 07/15  11:00:00,0,22.3960307,26,42.64298175
 07/15  12:00:00,0,45.37134061,26,37.83065397
 07/15  13:00:00,0,65.51361244,26,37.27157453
 07/15  14:00:00,0,86.63236636,26,34.93110678
 07/15  15:00:00,0,107.3177236,26,34.12694772
 07/15  16:00:00,0,123.1562384,26,34.54053729
 07/15  17:00:00,0,134.5224008,26,34.85527411
 07/15  18:00:00,0,142.8367319,26,34.57459502
 07/15  19:00:00,0,147.2651069,26,35.05128053
 07/15  20:00:00,0,144.1143128,26,36.01781445
 07/15  21:00:00,0,133.6235015,26,35.80593438
 07/15  22:00:00,0,117.5631641,26,35.10315693
 07/15  23:00:00,0,0,27.39431418,33.18909695
 07/15  24:00:00,0,0,27.27201289,35.47785099
 07/16  01:00:00,0,0,26.92103038,38.37315523
 07/16  02:00:00,0,0,26.61802174,41.31931808
 07/16  03:00:00,0,0,26.35281716,43.68665015
 07/16  04:00:00,0,0,26.11318284,44.86493735
 07/16  05:00:00,0,0,25.91333293,45.15749739
 07/16  06:00:00,0,0,25.71878374,45.32073123
 07/16  07:00:00,0,0,25.5386889,45.86881749
 07/16  08:00:00,0,0,25.4992176,45.06275298
 07/16  09:00:00,0,0,25.61527878,43.22025683
 07/16  10:00:00,0,1.366316181,25.89012983,41.1487968
 07/16  11:00:00,0,18.03656207,26,39.77992426
 07/16  12:00:00,0,38.54165487,26,37.26638505
 07/16  13:00:00,0,56.16369737,26,33.15877663
 07/16  14:00:00,0,69.0911281,26,31.28194278
 07/16  15:00:00,0,83.66131428,26,31.3251462
 07/16  16:00:00,0,97.98341888,26,31.24100291
 07/16  17:00:00,0,107.2576464,26,32.75232519
 07/16  18:00:00,0,114.0677686,26,33.7104469
 07/16  19:00:00,0,114.5107248,26,35.23280694
 07/16  20:00:00,0,107.3678982,26,37.79143176
 07/16  21:00:00,0,95.16853255,26,39.93274958
 07/16  22:00:00,0,76.19778273,26,41.40685555
 07/16  23:00:00,0,0,26.77489341,45.50078612
 07/16  24:00:00,0,0,26.60758073,50.5382362
 07/17  01:00:00,0,0,26.3367541,52.16129322
 07/17  02:00:00,0,0,26.04880108,52.39594404
 07/17  03:00:00,0,0,25.76985766,52.71223255
 07/17  04:00:00,0,0,25.50337425,54.30649381
 07/17  05:00:00,0,0,25.26949314,55.72720826
 07/17  06:00:00,0,0,25.07355083,56.5873365
 07/17  07:00:00,0,0,24.88873547,57.43514513
 07/17  08:00:00,0,0,24.78284974,57.88260134
 07/17  09:00:00,0,0,24.84544769,58.03975265
 07/17  10:00:00,0,0,25.0420161,57.1047059
 07/17  11:00:00,0,0,25.31546594,55.31080757
 07/17  12:00:00,0,0.010042972,25.74203793,53.1120136
 07/17  13:00:00,0,16.73097421,26,50.73357161
 07/17  14:00:00,0,36.69679718,26,46.7418814
 07/17  15:00:00,0,53.28003556,26,42.8088835
 07/17  16:00:00,0,69.55221047,26,40.44274502
 07/17  17:00:00,0,82.94249482,26,40.28646728
 07/17  18:00:00,0,88.970642,26,41.25821932
 07/17  19:00:00,0,0,27.19541711,40.49329186
 07/17  20:00:00,0,0,27.27502205,42.40034587
 07/17  21:00:00,0,0,27.14541677,44.18020577
 07/17  22:00:00,0,0,26.95076915,47.01102291
 07/17  23:00:00,0,0,26.71843005,50.1995989
 07/17  24:00:00,0,0,26.46489228,51.96789275
 07/18  01:00:00,0,0,26.23263094,52.96818195
 07/18  02:00:00,0,0,26.05482387,53.32501466
 07/18  03:00:00,0,0,25.87391994,53.73992616
 07/18  04:00:00,0,0,25.66952612,54.93047384
 07/18  05:00:00,0,0,25.48763373,55.68104291
 07/18  06:00:00,0,0,25.3311712,55.83149957
 07/18  07:00:00,0,0,25.20985472,55.66506688
 07/18  08:00:00,0,0,25.14402104,55.69172898
 07/18  09:00:00,0,0,25.23610011,55.3554323
 07/18  10:00:00,0,0,25.4871862,55.04327863
 07/18  11:00:00,0,0,25.82971432,54.30311948
 07/18  12:00:00,0,0,26.30680264,52.1004342
 07/18  13:00:00,0,0,26.77828493,49.15153728
 07/18  14:00:00,0,0,27.15125506,45.00844
 07/18  15:00:00,0,0,27.45392022,39.95687469
 07/18  16:00:00,0,0,27.69522664,36.51389214
 07/18  17:00:00,0,0,27.93517831,35.02102516
 07/18  18:00:00,0,0,28.18061615,33.28321423
 07/18  19:00:00,0,0,28.37018484,31.770818
 07/18  20:00:00,0,0,28.47488466,31.44624038
 07/18  21:00:00,0,0,28.39909835,32.65027285
 07/18  22:00:00,0,0,28.22975925,35.65346538
 07/18  23:00:00,0,0,28.07059564,38.17072811
 07/18  24:00:00,0,0,27.9450117,39.66167977
 07/19  01:00:00,0,0,27.79629672,41.01901299
 07/19  02:00:00,0,0,27.61364639,42.29252844
 07/19  03:00:00,0,0,27.56931005,42.91231117
 07/19  04:00:00,0,0,27.54369531,42.97518852
 07/19  05:00:00,0,0,27.33899566,44.33164823
 07/19  06:00:00,0,0,27.12581713,45.8753125
 07/19  07:00:00,0,62.60664952,25.98318871,47.6408058
 07/19  08:00:00,0,31.96689873,26,49.69274973
 07/19  09:00:00,0,30.99397495,26,52.40584634
 07/19  10:00:00,0,43.36332172,26,53.93573409
 07/19  11:00:00,0,68.42998819,26,53.74765802
 07/19  12:00:00,0,94.8296761,26,50.8810942
 07/19  13:00:00,0,123.0580889,26,45.09406489
 07/19  14:00:00,0,152.6942523,26,41.84772672
 07/19  15:00:00,0,174.9964378,26,40.52306567
 07/19  16:00:00,0,192.0851345,26,39.29283394
 07/19  17:00:00,0,209.6768967,26,38.62057701
 07/19  18:00:00,0,220.6973488,26,38.81996105
 07/19  19:00:00,0,221.3699552,26,39.08938699
 07/19  20:00:00,0,212.3174388,26,39.46083893
 07/19  21:00:00,0,205.4100607,26,39.02821391
 07/19  22:00:00,0,197.9823576,26,37.38527387
 07/19  23:00:00,0,0,28.49295142,33.99127335
 07/19  24:00:00,0,0,28.87450869,35.73531592
 07/20  01:00:00,0,0,28.79225234,37.41130537
 07/20  02:00:00,0,0,28.70245734,37.55258087
 07/20  03:00:00,0,0,28.59374329,38.59826901
 07/20  04:00:00,0,0,28.45248806,39.21523924
 07/20  05:00:00,0,0,28.27179345,39.94644621
 07/20  06:00:00,0,0,28.03486123,42.43152128
 07/20  07:00:00,0,135.8607902,25.97684996,44.12787055
 07/20  08:00:00,0,102.0623557,26,42.24738604
 07/20  09:00:00,0,108.7152018,26,42.11316568
 07/20  10:00:00,0,119.3868797,26,42.1160293
 07/20  11:00:00,0,131.9965693,26,42.50459798
 07/20  12:00:00,0,154.13333,26,41.39931605
 07/20  13:00:00,0,177.140461,26,39.43517149
 07/20  14:00:00,0,199.036367,26,38.09012319
 07/20  15:00:00,0,224.1651918,26,37.36298323
 07/20  16:00:00,0,252.3487354,26,37.25496534
 07/20  17:00:00,0,274.5138493,26,36.66463185
 07/20  18:00:00,0,282.6280789,26,36.9678632
 07/20  19:00:00,0,286.9618199,26,37.40730634
 07/20  20:00:00,0,283.1053962,26,37.68360968
 07/20  21:00:00,0,269.9429158,26,38.5351393
 07/20  22:00:00,0,248.4341902,26,39.13453766
 07/20  23:00:00,0,0,28.80249967,38.80517675
 07/20  24:00:00,0,0,29.13724168,43.4157914
 07/21  01:00:00,0,0,29.04045617,44.53721839
 07/21  02:00:00,0,0,28.89143904,44.48705916
 07/21  03:00:00,0,0,28.68519565,44.83696418
 07/21  04:00:00,0,0,28.4952668,45.21254967
 07/21  05:00:00,0,0,28.30791849,45.47769962
 07/21  06:00:00,0,0,28.04766905,45.76077856
 07/21  07:00:00,0,145.3736544,25.97836577,46.13431337
 07/21  08:00:00,0,99.96993248,26,46.07171018
 07/21  09:00:00,0,95.28606256,26,49.98461921
 07/21  10:00:00,0,106.4002907,26,50.01452896
 07/21  11:00:00,0,124.4828111,26,46.01883453
 07/21  12:00:00,0,140.778129,26,41.89272333
 07/21  13:00:00,0,156.9802134,26,40.41444842
 07/21  14:00:00,0,175.5314266,26,39.99442821
 07/21  15:00:00,0,193.9936345,26,39.21173309
 07/21  16:00:00,0,206.9844816,26,37.9377988
 07/21  17:00:00,0,213.7051357,26,36.82754102
 07/21  18:00:00,0,214.5119889,26,37.5118059
 07/21  19:00:00,0,207.8992597,26,38.5622028
 07/21  20:00:00,0,193.5222329,26,39.39003207
 07/21  21:00:00,0,174.678354,26,40.4949783
 07/21  22:00:00,0,153.9542713,26,40.85060636
 07/21  23:00:00,0,0,27.68129602,41.42824743
 07/21  24:00:00,0,0,27.72948974,44.64399464
 07/22  01:00:00,0,0,27.48395654,46.76982756
 07/22  02:00:00,0,0,27.14885838,48.96936387
 07/22  03:00:00,0,0,26.78386547,51.48500131
 07/22  04:00:00,0,0,26.46099786,53.65424348
 07/22  05:00:00,0,0,26.17632514,54.97397822
 07/22  06:00:00,0,0,25.90514999,55.81111686
 07/22  07:00:00,0,0,25.64693232,56.88294097
 07/22  08:00:00,0,0,25.48549278,57.72351219
 07/22  09:00:00,0,0,25.49498247,57.92365378
 07/22  10:00:00,0,0,25.67372332,56.8618737
 07/22  11:00:00,0,3.237854161,25.9398846,54.00396312
 07/22  12:00:00,0,23.59214424,26,50.4905345
 07/22  13:00:00,0,51.5856829,26,46.02327685
 07/22  14:00:00,0,79.29841102,26,40.98720644
 07/22  15:00:00,0,100.924743,26,37.8499751
 07/22  16:00:00,0,116.7707429,26,37.55427122
 07/22  17:00:00,0,127.7655867,26,38.03466007
 07/22  18:00:00,0,132.8098597,26,38.76800989
 07/22  19:00:00,0,129.9412548,26,39.49340347
 07/22  20:00:00,0,121.2182504,26,39.50935832
 07/22  21:00:00,0,107.341068,26,39.96598844
 07/22  22:00:00,0,90.58032709,26,41.55023863
 07/22  23:00:00,0,0,27.01219372,43.13158288
 07/22  24:00:00,0,0,26.96565869,47.2524511
 07/23  01:00:00,0,0,26.71787666,50.47326121
 07/23  02:00:00,0,0,26.47006502,52.61150112
 07/23  03:00:00,0,0,26.19508237,54.500489
 07/23  04:00:00,0,0,25.93622293,56.15834017
 07/23  05:00:00,0,0,25.71481666,57.09721231
 07/23  06:00:00,0,0,25.4970261,57.75559172
 07/23  07:00:00,0,0,25.29564983,58.42666574
 07/23  08:00:00,0,0,25.18022064,59.18370917
 07/23  09:00:00,0,0,25.23232099,60.16645524
 07/23  10:00:00,0,0,25.48681184,60.52049811
 07/23  11:00:00,0,5.543482694,25.89818926,58.52931893
 07/23  12:00:00,0,36.51545968,26,54.87859791
 07/23  13:00:00,0,68.41000848,26,49.81776692
 07/23  14:00:00,0,99.88429552,26,43.56529801
 07/23  15:00:00,0,124.753336,26,40.40449746
 07/23  16:00:00,0,145.6044024,26,40.37243578
 07/23  17:00:00,0,159.6132419,26,40.48871446
 07/23  18:00:00,0,164.905134,26,40.64048606
 07/23  19:00:00,0,164.8406307,26,40.05296021
 07/23  20:00:00,0,157.2475854,26,39.4979619
 07/23  21:00:00,0,143.9016638,26,40.02447966
 07/23  22:00:00,0,128.164298,26,41.19648426
 07/23  23:00:00,0,0,27.58075791,41.39834469
 07/23  24:00:00,0,0,27.67879427,45.24959852
 07/24  01:00:00,0,0,27.57377986,47.0970583
 07/24  02:00:00,0,0,27.39989537,48.21750739
 07/24  03:00:00,0,0,27.20441825,49.40944465
 07/24  04:00:00,0,0,27.03541749,50.35248941
 07/24  05:00:00,0,0,26.8818756,50.63528833
 07/24  06:00:00,0,0,26.78052559,50.60340553
 07/24  07:00:00,0,38.43527701,25.95376059,51.22248564
